Dataset,LLM,Model,Fuzzification,MF Type,Rules,Inputs,Parameters,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2,Equations JSON,Equations TXT,Train Predictions,Test Predictions,Rule Contributions,Dominant Rules,Final Model Comparison,Final Prediction Comparison,Label Predicted Figure,Final Metrics Figure
desharnais,gemini,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gemini,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1814.3751290755497,1345.502144201408,57.14456048167465,0.47078007648025766,2540.0899391816242,1709.8659712497108,51.15777452011956,-0.6372423997735597,2520.604328713876,1755.486888084939,72.98331667298046,-0.2827844827164906,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gemini_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gemini_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_gemini_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_gemini_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gemini_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gemini_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_gemini_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,gemini,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,1291.4720631163282,571.0878510975988,14.801389715714745,0.7318658996034728,10387.258362868251,6442.809366699529,149.34668845434308,-26.378942039170475,5440.3014759131165,3766.3248649575207,182.7306336132486,-7.606950268514969,,,,,,,,,,
desharnais,gpt,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,gpt,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gpt,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1773.9332483127682,1300.0055963383247,55.18612266273772,0.49410945238668147,1589.8097923886392,1251.3018678767855,35.156713455370486,0.358635186883429,2135.7649846060053,1559.393067883432,62.91305371649222,0.11132418941261313,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gpt_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gpt_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gpt_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,gpt,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,1105.8463461790575,509.6904756367462,17.65108077251295,0.8034053965554611,4936.690130357591,3534.670934720474,106.82374001657372,-5.18424277485364,3371.189384247065,2553.354899331309,100.68470480681742,-1.6159662859092712,,,,,,,,,,
desharnais,claude,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,claude,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1497.998664931087,1136.0609364905852,46.65868713413469,0.6392512207402945,1728.7183798500407,1450.320798647868,44.92008980833207,0.24166117147341382,2297.5946768817143,1694.0048949716795,64.01805417791081,-0.15720234418282258,models/sugeno_label_equations_quantile\trapezoidal\desharnais_claude_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_claude_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_claude_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,claude,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,397.3064100836146,193.90253325217228,6.6772753041428805,0.9746234159335598,8410.666707551803,5801.324790660524,209.79138201155905,-16.95046243151563,9242.152941892036,5739.82945539203,205.94291313857735,-25.5211239112622,,,,,,,,,,
