sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,14762.17066466728,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R2,Low,R2_OUT,0.0,0.0,-3714.262979136188,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R3,Medium,R3_OUT,0.0,0.0,2445.113399668953,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R4,Low,R4_OUT,0.0,0.0,9973.473958165598,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R5,Medium,R5_OUT,0.0,0.0,5666.205290049056,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R6,Medium,R6_OUT,0.0,0.0,-15393.169541389581,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R7,Medium,R7_OUT,0.0,0.0,-11373.083822171917,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R8,High,R8_OUT,0.0,0.0,-7243.3116368428255,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R9,Low,R9_OUT,0.0,0.0,5119.3994032715445,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R10,Medium,R10_OUT,0.0,0.0,10170.721790587615,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R11,Medium,R11_OUT,0.0,0.0,16179.286225038835,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R12,Medium,R12_OUT,0.0,0.0,2414.5308529504146,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R13,Medium,R13_OUT,0.0,0.0,6955.088847355701,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R14,High,R14_OUT,0.0,0.0,19734.8513278805,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R15,High,R15_OUT,0.06837606837606851,0.06124401913875609,15590.679387086831,954.835866768956,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R16,High,R16_OUT,0.16666666666666713,0.14928229665071807,-12857.887103997025,-1919.4549169603263,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R17,Medium,R17_OUT,0.0,0.0,-9200.002679890278,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R18,High,R18_OUT,0.0,0.0,-1007.1970261570386,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R19,High,R19_OUT,0.25641025641025617,0.22966507177033466,1437.3266996561874,330.10373963395654,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
0,all,R20,Very_High,R20_OUT,0.6249999999999999,0.5598086124401912,10234.09386114436,5729.133883989903,0.3773584905660377,0.4,0.3333333333333333,5152.0,5094.618573432491
1,all,R1,Very_Low,R1_OUT,0.0,0.05,14710.987157032636,735.5493578516318,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R2,Low,R2_OUT,0.0,0.05,-6793.6850499023385,-339.68425249511694,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R3,Medium,R3_OUT,0.0,0.05,657.0025489180189,32.850127445900945,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R4,Low,R4_OUT,0.0,0.05,6081.778624622565,304.08893123112824,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R5,Medium,R5_OUT,0.0,0.05,5070.63942256717,253.53197112835852,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R6,Medium,R6_OUT,0.0,0.05,-13887.028815279533,-694.3514407639767,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R7,Medium,R7_OUT,0.0,0.05,-1246.1047859896335,-62.30523929948168,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R8,High,R8_OUT,0.0,0.05,-10921.56203325551,-546.0781016627756,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R9,Low,R9_OUT,0.0,0.05,7762.75682627051,388.13784131352554,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R10,Medium,R10_OUT,0.0,0.05,8874.412183136128,443.7206091568064,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R11,Medium,R11_OUT,0.0,0.05,11839.386867071391,591.9693433535696,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R12,Medium,R12_OUT,0.0,0.05,1403.9616485544811,70.19808242772406,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R13,Medium,R13_OUT,0.0,0.05,6015.229240567016,300.7614620283508,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R14,High,R14_OUT,0.0,0.05,40125.08902773833,2006.2544513869166,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R15,High,R15_OUT,0.0,0.05,450.92632160961875,22.54631608048094,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R16,High,R16_OUT,0.0,0.05,-15360.436379865998,-768.0218189932999,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R17,Medium,R17_OUT,0.0,0.05,-2795.3188049715723,-139.76594024857863,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R18,High,R18_OUT,0.0,0.05,1259.8898871659112,62.99449435829556,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R19,High,R19_OUT,0.0,0.05,3704.3666949826006,185.21833474913004,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
1,all,R20,Very_High,R20_OUT,0.0,0.05,8293.471495521242,414.67357477606214,0.3977987421383648,0.2,0.0909090909090909,5635.0,3262.288103824653
2,all,R1,Very_Low,R1_OUT,1.0,1.0,805.02502101309,805.02502101309,0.0330188679245283,1.0,0.0,805.0,805.02502101309
2,all,R2,Low,R2_OUT,0.0,0.0,3299.5342452221867,0.0,0.0330188679245283,1.0,0.0,805.0,805.02502101309
