sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,RawFPcounts,Input,File,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,19.06547607238935,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R2,Very_Low,R2_OUT,0.0,0.0,24.514945541678603,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R3,Low,R3_OUT,0.0,0.0,-10.44370970031909,-0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R4,Low,R4_OUT,0.0,0.0,13.31480931148425,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R5,Medium,R5_OUT,0.0,0.0,88.70942780660526,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R6,Medium,R6_OUT,0.0,0.0,13.314809304713727,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R7,Low,R7_OUT,0.0,0.0,35.392006610180005,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R8,Medium,R8_OUT,0.0,0.0,44.240669456057404,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R9,Medium,R9_OUT,0.0,0.0,76.09417612359924,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R10,Medium,R10_OUT,0.0,0.0,13.316074868356212,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R11,High,R11_OUT,0.0,0.0,3.167759593943395,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R12,High,R12_OUT,0.4576727856853051,0.3336713897984216,13.314809460111995,4.442770977456741,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R13,High,R13_OUT,0.22883639284265256,0.1668356948992108,13.314809312411896,2.2213854640867217,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R14,Medium,R14_OUT,0.0,0.0,14.989469522763114,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R15,High,R15_OUT,0.0,0.0,11.384762929928494,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R16,High,R16_OUT,0.0,0.0,22.22829609781659,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R17,High,R17_OUT,0.0,0.0,0.1834973198549532,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R18,Very_High,R18_OUT,0.0,0.0,57.81725765313565,0.0,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R19,Very_High,R19_OUT,0.4567454107360214,0.33299527686824504,13.31480932206576,4.433768616649178,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
0,all,R20,Very_High,R20_OUT,0.2283727053680107,0.16649763843412252,10.174827922398558,1.694084820552929,0.5637452474585122,1.0,0.28125,11.1,12.79200987874557
1,all,R1,Very_Low,R1_OUT,0.0,0.0,17.69673987947445,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R2,Very_Low,R2_OUT,0.0,0.0,23.207286593859497,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R3,Low,R3_OUT,0.0,0.0,-19.35944523136426,-0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R4,Low,R4_OUT,0.0,0.0,11.901156693727248,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R5,Medium,R5_OUT,0.0,0.0,75.78879895531709,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R6,Medium,R6_OUT,0.0,0.0,11.901156685580045,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R7,Low,R7_OUT,0.0,0.0,33.74200366927244,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R8,Medium,R8_OUT,0.0,0.0,44.41229143175514,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R9,Medium,R9_OUT,0.0,0.0,74.23421149085304,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R10,Medium,R10_OUT,0.0,0.0,11.447888212159638,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R11,High,R11_OUT,0.0,0.0,2.9862474941504225,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R12,High,R12_OUT,0.0,0.0,11.901156839606148,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R13,High,R13_OUT,0.0,0.0,11.901156691348536,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R14,Medium,R14_OUT,0.0,0.0,13.523234566702833,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R15,High,R15_OUT,0.0,0.0,10.066990306960236,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R16,High,R16_OUT,0.0,0.0,20.495146649189273,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R17,High,R17_OUT,0.12403100775193757,0.09950248756218874,-0.8184060206115991,-0.08143343488672601,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R18,Very_High,R18_OUT,0.06201550387596878,0.04975124378109437,54.58763766736998,2.7158028690233738,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R19,Very_High,R19_OUT,0.7069767441860468,0.5671641791044779,11.901156701611004,6.749909771062962,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
1,all,R20,Very_High,R20_OUT,0.3534883720930234,0.28358208955223896,12.01346579470588,3.406803732827042,0.7677169851345398,0.5238095238095238,0.28125,21.1,12.791082938026651
2,all,R1,Very_Low,R1_OUT,0.0,0.0,7.973298397357838,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R2,Very_Low,R2_OUT,0.0,0.0,13.338615704751572,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R3,Low,R3_OUT,0.0,0.0,-21.216005858583124,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R4,Low,R4_OUT,0.0,0.0,2.3391054380144514,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R5,Medium,R5_OUT,0.0,0.0,55.02241740173479,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R6,Medium,R6_OUT,0.0,0.0,2.33910542940599,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R7,Low,R7_OUT,0.2,0.16446062210456652,20.302557861659647,3.3389712962425033,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R8,Medium,R8_OUT,1.0,0.8223031105228326,30.94087979016298,25.442781693764065,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R9,Medium,R9_OUT,0.0,0.0,51.88371675804318,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R10,Medium,R10_OUT,0.0,0.0,2.779544895751241,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R11,High,R11_OUT,0.0,0.0,-4.398592172677795,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R12,High,R12_OUT,0.0,0.0,2.3391055829515857,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R13,High,R13_OUT,0.0,0.0,2.3391054341541526,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R14,Medium,R14_OUT,0.00268276324614354,0.002206044562100164,3.6434274082697318,0.008037563221420137,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
2,all,R15,High,R15_OUT,0.013413816230717699,0.01103022281050082,0.9230934012366969,0.0101819258905438,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79997247911853
