sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,14766.372566099195,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R2,Low,R2_OUT,0.0,0.0,14135.877089144818,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R3,Low,R3_OUT,0.0,0.0,-2577.379807693558,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R4,Low,R4_OUT,0.0,0.0,7592.463706990524,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R5,Medium,R5_OUT,0.0,0.0,-5955.8288456173605,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R6,Medium,R6_OUT,0.0,0.0,1101.6976087258663,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R7,Medium,R7_OUT,0.0,0.0,8469.080785461458,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R8,Medium,R8_OUT,0.0,0.0,14718.68034400135,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R9,High,R9_OUT,0.0,0.0,-33759.520031137974,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R10,High,R10_OUT,0.0,0.0,25871.987739755976,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R11,Medium,R11_OUT,0.0,0.0,10660.046844226898,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R12,Medium,R12_OUT,0.0,0.0,10373.016133327696,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R13,High,R13_OUT,0.0,0.0,4557.98294768392,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R14,High,R14_OUT,0.0,0.0,-2480.963440162808,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R15,High,R15_OUT,0.06837606837606851,0.07950310559006223,3511.134654397614,279.14610916950016,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R16,High,R16_OUT,0.0,0.0,386.1494519587268,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R17,High,R17_OUT,0.0,0.0,17140.457679120525,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R18,Very_High,R18_OUT,0.0,0.0,1082.9248962916827,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R19,Very_High,R19_OUT,0.16666666666666713,0.1937888198757768,-13314.629875316368,-2580.22641062032,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
0,all,R20,Very_High,R20_OUT,0.6249999999999999,0.726708074534161,32432.540888997075,23568.98934169351,0.3773584905660377,0.4,0.3333333333333333,5152.0,21267.90904024269
1,all,R1,Very_Low,R1_OUT,0.0,0.05,14714.156445906257,735.7078222953129,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R2,Low,R2_OUT,0.0,0.05,13457.06844147417,672.8534220737085,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R3,Low,R3_OUT,0.0,0.05,-5973.144930338774,-298.65724651693876,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R4,Low,R4_OUT,0.0,0.05,8991.177442499116,449.5588721249558,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R5,Medium,R5_OUT,0.0,0.05,2628.781832656001,131.43909163280006,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R6,Medium,R6_OUT,0.0,0.05,2967.2819223086535,148.3640961154327,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R7,Medium,R7_OUT,0.0,0.05,8815.959611475266,440.7979805737633,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R8,Medium,R8_OUT,0.0,0.05,15031.63065154685,751.5815325773425,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R9,High,R9_OUT,0.0,0.05,-5712.670524270114,-285.6335262135057,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R10,High,R10_OUT,0.0,0.05,1884.936371069849,94.24681855349246,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R11,Medium,R11_OUT,0.0,0.05,11339.479147620195,566.9739573810098,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
1,all,R12,Medium,R12_OUT,0.0,0.05,10853.586239625405,542.6793119812703,0.3977987421383648,0.2,0.0909090909090909,5635.0,5524.8054250495425
