sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,RawFPcounts,Input,File,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,-0.7192432033621874,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R2,Low,R2_OUT,0.0,0.0,-19.827427344443734,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R3,Low,R3_OUT,0.0,0.0,5.199182762116627,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R4,Low,R4_OUT,0.0,0.0,18.01998457387911,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R5,Medium,R5_OUT,0.0,0.0,67.78938272243272,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R6,Medium,R6_OUT,0.0,0.0,-9.12079838787667,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R7,Medium,R7_OUT,0.0,0.0,71.64207310180112,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R8,Medium,R8_OUT,0.0,0.0,35.36961322385797,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R9,High,R9_OUT,0.0,0.0,-9.120798387875269,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R10,High,R10_OUT,0.0,0.0,21.42758394966514,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R11,Medium,R11_OUT,0.0,0.0,9.969529951440343,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R12,Medium,R12_OUT,0.0,0.0,-7.115175263990455,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R13,High,R13_OUT,0.0,0.0,1.4935053871095856,0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R14,High,R14_OUT,0.0,0.0,-10.920054073912722,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R15,High,R15_OUT,0.4576727856853051,0.5002534138465324,-9.12079838758586,-4.5627105303957745,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R16,High,R16_OUT,0.0,0.0,-9.120798387545385,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R17,High,R17_OUT,0.0,0.0,-16.07281835777819,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R18,Very_High,R18_OUT,0.0,0.0,-22.282558829586407,-0.0,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R19,Very_High,R19_OUT,0.22883639284265256,0.2501267069232662,-9.120798386361418,-2.281355264891622,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
0,all,R20,Very_High,R20_OUT,0.2283727053680107,0.24961987923020132,-16.311644884752134,-4.071710826177759,0.5637452474585122,1.0,0.28125,11.1,-10.915776621465154
1,all,R1,Very_Low,R1_OUT,0.0,0.0,-0.6474215613570942,-0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,8.769822154756415
1,all,R2,Low,R2_OUT,0.0,0.0,-28.437184144069764,-0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,8.769822154756415
1,all,R3,Low,R3_OUT,0.0,0.0,5.4053802093068715,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,8.769822154756415
1,all,R4,Low,R4_OUT,0.0,0.0,17.855067938804666,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,8.769822154756415
