sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,RawFPcounts,Input,File,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,10.111015319958998,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R2,Low,R2_OUT,0.0,0.0,17.110159035044276,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R3,Medium,R3_OUT,0.0,0.0,14.427926770512169,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R4,Low,R4_OUT,0.0,0.0,-16.982126309327427,-0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R5,Medium,R5_OUT,0.0,0.0,24.992576881664704,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R6,Medium,R6_OUT,0.0,0.0,25.61502718363487,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R7,Medium,R7_OUT,0.0,0.0,24.992576881667446,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R8,High,R8_OUT,0.0,0.0,24.992576881659517,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R9,Low,R9_OUT,0.0,0.0,48.56758972335889,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R10,Medium,R10_OUT,0.0,0.0,35.58647228159761,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R11,Medium,R11_OUT,0.0,0.0,23.923773805011773,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R12,Medium,R12_OUT,0.0,0.0,57.0555188207408,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R13,Medium,R13_OUT,0.0,0.0,8.99926639715176,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R14,High,R14_OUT,0.0,0.0,-9.80941040790271,-0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R15,High,R15_OUT,0.4576727856853051,0.5002534138465324,24.99257688126058,12.502621905672527,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R16,High,R16_OUT,0.22883639284265256,0.2501267069232662,24.992576881245906,6.251310952832593,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R17,Medium,R17_OUT,0.0,0.0,21.72103910158013,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R18,High,R18_OUT,0.0,0.0,5.66164840331909,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R19,High,R19_OUT,0.0,0.0,54.33824534549953,0.0,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
0,all,R20,Very_High,R20_OUT,0.2283727053680107,0.24961987923020132,11.368452139553936,2.8377916501097773,0.5637452474585122,1.0,0.28125,11.1,21.5917245086149
1,all,R1,Very_Low,R1_OUT,0.0,0.0,8.76859667876733,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R2,Low,R2_OUT,0.0,0.0,15.143434828404995,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R3,Medium,R3_OUT,0.0,0.0,12.127155940007782,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R4,Low,R4_OUT,0.0,0.0,-47.38511463774763,-0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R5,Medium,R5_OUT,0.0,0.0,23.100448768142975,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R6,Medium,R6_OUT,0.0,0.0,23.70816101585231,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R7,Medium,R7_OUT,0.0,0.0,23.100448768142964,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R8,High,R8_OUT,0.0,0.0,23.100448768134665,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R9,Low,R9_OUT,0.0,0.0,46.071803997570925,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R10,Medium,R10_OUT,0.0,0.0,34.41188965078513,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R11,Medium,R11_OUT,0.0,0.0,21.434105130479395,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R12,Medium,R12_OUT,0.0,0.0,59.855711701926346,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R13,Medium,R13_OUT,0.0,0.0,7.066788856851329,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R14,High,R14_OUT,0.0,0.0,-9.538347023158831,-0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R15,High,R15_OUT,0.0,0.0,23.100448767591242,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R16,High,R16_OUT,0.0,0.0,23.100448767571265,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R17,Medium,R17_OUT,0.0,0.0,19.94815693397651,0.0,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R18,High,R18_OUT,0.12403100775193757,0.2298850574712638,4.382856218993445,1.007553153791594,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R19,High,R19_OUT,0.06201550387596878,0.1149425287356319,51.21076782669816,5.886295152494027,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
1,all,R20,Very_High,R20_OUT,0.3534883720930234,0.6551724137931043,13.1397734659076,8.608817098353267,0.7677169851345398,0.5238095238095238,0.28125,21.1,15.50266540463889
2,all,R1,Very_Low,R1_OUT,0.0,0.0,3.631228453513331,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R2,Low,R2_OUT,0.0,0.0,9.526955272345432,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R3,Medium,R3_OUT,0.0,0.0,8.318755796664377,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R4,Low,R4_OUT,0.0,0.0,-33.880325532074174,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R5,Medium,R5_OUT,0.0,0.0,17.268176831619872,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R6,Medium,R6_OUT,0.0,0.0,17.75622987517026,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R7,Medium,R7_OUT,0.0,0.0,17.268176831610695,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R8,High,R8_OUT,0.0,0.0,17.268176831603974,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R9,Low,R9_OUT,0.2,0.16482423170462082,35.85947907746841,5.910511088271655,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R10,Medium,R10_OUT,1.0,0.8241211585231041,27.57607699779801,22.726028522947615,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R11,Medium,R11_OUT,0.0,0.0,14.467841493960384,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R12,Medium,R12_OUT,0.0,0.0,45.6207266139877,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R13,Medium,R13_OUT,0.0,0.0,5.524585420707838,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R14,High,R14_OUT,0.0,0.0,-8.374445468646726,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R15,High,R15_OUT,0.0,0.0,17.268176830925814,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R16,High,R16_OUT,0.0,0.0,17.268176830913525,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R17,Medium,R17_OUT,0.013413816230717699,0.011054609772275086,14.785546434180429,0.163448446099718,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R18,High,R18_OUT,0.0,0.0,2.433617864315285,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R19,High,R19_OUT,0.0,0.0,37.103773894637925,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
2,all,R20,Very_High,R20_OUT,0.0,0.0,13.753684327968566,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.79998805731899
