sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.007915805060536674,0.0015254662833520756,10717.903902421633,16.349801031351834,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R2,Low,R2_OUT,0.016886499603481212,0.003254221850077031,-222506.51057448352,-724.0855484958803,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R3,Medium,R3_OUT,0.0243044971574452,0.004683754926248192,-43627.45335745847,-204.34029958265933,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R4,Low,R4_OUT,0.035476177022733965,0.006836665569268228,246034.28970255412,1682.0541572688162,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R5,Medium,R5_OUT,0.07568004070918982,0.014584410497945548,234983.55029502546,3427.096557767285,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R6,Medium,R6_OUT,0.10892519927058475,0.020991133261108595,-171873.56065462917,-3607.820815762552,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R7,Medium,R7_OUT,0.12477529288469283,0.024045627808585063,-166676.78908466775,-4007.848034659954,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R8,High,R8_OUT,0.17958729295266307,0.03460852790369067,36279.451650158764,1255.5784147651161,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R9,Low,R9_OUT,0.03334263510811104,0.006425507609972166,146233.86260139715,939.6267969809015,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R10,Medium,R10_OUT,0.07112863318717993,0.013707302147812633,183224.26348561098,2511.510340407703,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R11,Medium,R11_OUT,0.10237442357529147,0.019728723768132193,203386.8540438171,4012.5630614998877,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R12,Medium,R12_OUT,0.14943132334029155,0.028797127226986324,-168527.61095477745,-4853.11105392478,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R13,Medium,R13_OUT,0.31877641794306977,0.06143186621967338,262559.9540288632,16129.547970544718,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R14,High,R14_OUT,0.45881033521954345,0.08841800568335688,66028.44446135368,5838.103377647183,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R15,High,R15_OUT,0.525573460860333,0.10128402453518014,41373.44210562087,4190.468725330559,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R16,High,R16_OUT,0.7564503588935172,0.14577664668303525,-2035.0758019068162,-296.66652614776456,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R17,Medium,R17_OUT,0.09358011451440956,0.01803395970368674,118990.15273069842,2145.863619480946,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R18,High,R18_OUT,0.4193969764202139,0.08082260009892997,-145921.62675415105,-11793.765284936071,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R19,High,R19_OUT,0.6914687158913265,0.1332539399363961,-102205.67631558108,-13619.309052915181,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
0,all,R20,Very_High,R20_OUT,0.995221024751539,0.19179048828656287,-1237.36499872269,-237.31483729372695,0.3773584905660377,0.4,0.3333333333333333,5152.0,2804.5013690059022
1,all,R1,Very_Low,R1_OUT,0.0013267804310269898,0.0006876243484027873,44655.88307036597,30.706472498611458,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R2,Low,R2_OUT,0.0005419113324000581,0.0002808538761347589,-292727.14959665015,-82.21355461409861,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R3,Medium,R3_OUT,0.0011601569282959896,0.0006012691574347474,-43465.63732137053,-26.13454712958477,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R4,Low,R4_OUT,0.016163494588165867,0.008376979471649624,153603.62741069094,1286.7344335902753,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R5,Medium,R5_OUT,0.006601831534200485,0.0034215006498518642,166624.5401676631,570.1059724649274,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R6,Medium,R6_OUT,0.014133604772434196,0.00732495787920608,-230839.89094598917,-1690.8924780198956,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R7,Medium,R7_OUT,0.039061014325049645,0.020243970965432352,-110213.43368981831,-2231.1575516172857,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R8,High,R8_OUT,0.08362420877004414,0.043339531335784776,-38794.42406034124,-1681.332157216882,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R9,Low,R9_OUT,0.006589205830863775,0.0034149571850652215,154553.37298405336,527.7931515479581,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R10,Medium,R10_OUT,0.0026913008571415858,0.0013948080292497172,274159.0433477808,382.39923495290594,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R11,Medium,R11_OUT,0.005761701497758551,0.0029860903473085615,248284.53146311868,741.4000427880475,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R12,Medium,R12_OUT,0.08027296024033012,0.04160269528311803,-94531.04294162671,-3932.7461742958417,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R13,Medium,R13_OUT,0.03278675643856348,0.01699224039267541,203337.29696672218,3455.156230855371,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R14,High,R14_OUT,0.07019189369981975,0.03637802762220151,213896.8563318461,7781.145747941966,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R15,High,R15_OUT,0.19398919167872083,0.10053787982237004,70995.86650106164,7137.773894168762,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R16,High,R16_OUT,0.4153039275703152,0.21523764287328953,-2151.080505832593,-462.9934977060907,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R17,Medium,R17_OUT,0.0040042132357502895,0.0020752450463618565,219112.60354471474,454.7123451016186,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R18,High,R18_OUT,0.04878130356189685,0.025281660244283133,-18936.10602060429,-478.73619876264195,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R19,High,R19_OUT,0.28862402612892596,0.14958383712870313,-39913.71749388809,-5970.447016806826,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
1,all,R20,Very_High,R20_OUT,0.6179039698305454,0.3202382283414769,-1040.8491873950852,-333.319699742068,0.3977987421383648,0.2,0.0909090909090909,5635.0,5477.954649999227
2,all,R1,Very_Low,R1_OUT,0.22460104323372498,0.2103072735836814,-102943.78394343682,-21649.826533531756,0.0330188679245283,1.0,0.0,805.0,800.8146099447916
2,all,R2,Low,R2_OUT,0.03599322726344662,0.033702592758557005,197133.89795904385,6643.923481820587,0.0330188679245283,1.0,0.0,805.0,800.8146099447916
2,all,R3,Medium,R3_OUT,0.3094435508073862,0.28975034381578046,124501.48425997695,36074.3478699033,0.0330188679245283,1.0,0.0,805.0,800.8146099447916
2,all,R4,Low,R4_OUT,0.05011526674624546,0.04692589563510647,285059.2961745501,13376.662782103842,0.0330188679245283,1.0,0.0,805.0,800.8146099447916
