sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,RawFPcounts,Input,File,actual
0,all,R1,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Low),Very_Low,1.031537056238687e-06,7.597794923669644e-07,-17.226681303308197,-1.3088479175794979e-05,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R2,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Medium),Very_Low,7.036071420138521e-06,5.182424363253872e-06,-17.226681303308197,-8.927597288427436e-05,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R3,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Low),Low,0.00020086886516357236,0.0001479501327492722,-15.697203666381517,-0.0023224033662335077,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R4,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Medium),Low,0.0013701181870542905,0.001009161711008839,-15.697203666381517,-0.01584101691001979,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R5,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Low),Medium,0.0113537189480611,0.008362591306500777,31.315416503497286,0.26187802981159736,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R6,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS High),Medium,0.08151160077219956,0.06003743857980249,31.315416503497286,1.8800973949296516,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R7,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Low),Low,3.9309047006018224e-06,2.8953111862566897e-06,-15.697203666381517,-4.544828936822393e-05,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R8,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Medium),Medium,2.6812537709544815e-05,1.9748797357129814e-05,31.315416503497286,0.0006184418146816865,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R9,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Low),Medium,0.0007654561331564378,0.0005637973631305075,31.315416503497286,0.01765554925000535,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R10,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Medium),Medium,0.005221144494323952,0.0038456383990088275,31.315416503497286,0.12042776818680391,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R11,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS High),High,0.005495428856386679,0.004047662778173733,-19.189967753342277,-0.07767451818955776,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R12,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Medium),High,0.2951149603374225,0.21736717396527633,-19.189967753342277,-4.171269059028794,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R13,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS High),High,0.31061834637075586,0.2287862060777296,-19.189967753342277,-4.390399917041152,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R14,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Low),Medium,4.113953151641717e-06,3.030135677891307e-06,31.315416503497286,9.488996081527338e-05,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R15,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Medium),High,2.8061103591955937e-05,2.0668429615212772e-05,-19.189967753342277,-0.0003966264978281576,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R16,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Low),High,0.0008011007417606153,0.0005900514297848368,-19.189967753342277,-0.011323067910384522,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R17,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Medium),High,0.00546427488926717,0.004024716297307999,-19.189967753342277,-0.07723417596169162,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R18,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS High),Very_High,0.00575133171249192,0.004236148243558611,12.179451884432098,0.05159396370774365,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R19,IF (RawFPcounts IS High) AND (Input IS High) AND (File IS Medium),Very_High,0.30885742943370836,0.22748920121645125,12.179451884432098,2.77069378044366,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
0,all,R20,IF (RawFPcounts IS High) AND (Input IS High) AND (File IS High),Very_High,0.325082753803232,0.239439977621825,12.179451884432098,2.9162476866545157,-0.7273010928876182,0.5637452474585122,1.0,0.28125,11.1
1,all,R1,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Low),Very_Low,0.0007048779520963353,0.00014774422585852047,-7.227386359012405,-0.0010678046025927187,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R2,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Medium),Very_Low,0.004807943237167817,0.0010077572286584804,-7.227386359012405,-0.007283450847602446,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R3,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Low),Low,0.0038791093620976383,0.0008130712671877234,-6.934089461030724,-0.005637908904873289,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R4,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Medium),Low,0.02645924385670492,0.005545925346061063,-6.934089461030724,-0.038455942493785186,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R5,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Low),Medium,0.005197961383563246,0.0010895060320344336,53.202170137530736,0.057964085282161945,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R6,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS High),Medium,0.037317653807052584,0.00782187590941379,53.202170137530736,0.4161407729272854,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R7,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Low),Low,0.00810410528587525,0.0016986412444546758,-6.934089461030724,-0.011778530351245282,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R8,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Medium),Medium,0.055277765585714705,0.011586361382649698,53.202170137530736,0.616419569554645,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R9,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Low),Medium,0.04459879982395477,0.00934802278126692,53.202170137530736,0.49733509845847595,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R10,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Medium),Medium,0.30420656137940705,0.06376247516100547,53.202170137530736,3.3923020519058906,16.00937919237662,0.7677169851345398,0.5238095238095238,0.28125,21.1
