sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,PointsAjust,TeamExp,Length,actual
0,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.007915805060536674,0.0015254662833520756,2302.5726024508895,3.5124968700090746,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.016886499603481212,0.003254221850077031,12191.712042264866,39.674535717785595,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0243044971574452,0.004683754926248192,2362.5837566558207,11.06576330891066,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.035476177022733965,0.006836665569268228,12191.712042264866,83.35065794978503,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.07568004070918982,0.014584410497945548,2362.5837566558207,34.45689134284678,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.10892519927058475,0.020991133261108595,2362.5837566558207,49.593310476492896,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.12477529288469283,0.024045627808585063,2362.5837566558207,56.80980967915457,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.17958729295266307,0.03460852790369067,4560.857707924227,157.84457124945828,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.03334263510811104,0.006425507609972166,12191.712042264866,78.33793850616219,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.07112863318717993,0.013707302147812633,2362.5837566558207,32.38464940199557,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.10237442357529147,0.019728723768132193,2362.5837566558207,46.61076231413874,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.14943132334029155,0.028797127226986324,2362.5837566558207,68.03562502482897,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.31877641794306977,0.06143186621967338,2362.5837566558207,145.13792927165375,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.45881033521954345,0.08841800568335688,4560.857707924227,403.2619427402263,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.525573460860333,0.10128402453518014,4560.857707924227,461.9420239908628,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.7564503588935172,0.14577664668303525,4560.857707924227,664.866542659668,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.09358011451440956,0.01803395970368674,2362.5837566558207,42.606740264115906,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.4193969764202139,0.08082260009892997,4560.857707924227,368.62037863568213,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.6914687158913265,0.1332539399363961,4560.857707924227,607.7522590701841,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.995221024751539,0.19179048828656287,7948.840976794436,1524.5120922516442,4880.3769207256055,0.3773584905660377,0.4,0.3333333333333333,5152.0
1,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0013267804310269898,0.0006876243484027873,2618.8527512519167,1.800786916642446,4133.870282831642,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0005419113324000581,0.0002808538761347589,11225.826013092443,3.152816748591419,4133.870282831642,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0011601569282959896,0.0006012691574347474,-1788.3134322620726,-1.0752577106454577,4133.870282831642,0.3977987421383648,0.2,0.0909090909090909,5635.0
