sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,RawFPcounts,Input,File,actual
0,all,R1,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Low),Very_Low,1.031537056238687e-06,8.905514484141108e-07,-12.289318419531751,-1.0944270318536212e-05,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R2,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Low),Low,0.00020086886516357236,0.00017341505836444344,5.311118535228989,0.0009210279307672124,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R3,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Medium),Low,7.036071420138521e-06,6.074414444399373e-06,5.311118535228989,3.226193514631221e-05,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R4,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Low),Low,3.9309047006018224e-06,3.3936472311167943e-06,5.311118535228989,1.802406271121294e-05,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R5,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Low),Medium,0.0113537189480611,0.009801946321686916,3.585658637643208,0.03514643349407176,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R6,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Medium),Medium,0.0013701181870542905,0.0011828569110535001,3.585658637643208,0.004241321100214947,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R7,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Low),Medium,0.0007654561331564378,0.0006608372078900836,3.585658637643208,0.0023695366425470986,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R8,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Medium),Medium,2.6812537709544815e-05,2.3147926822871197e-05,3.585658637643208,8.3000563755961e-05,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R9,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Medium),High,0.07744324541672422,0.06685866877844367,4.418032383421711,0.2953837637756302,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R10,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Low),High,0.043265907814288296,0.037352528091875226,4.418032383421711,0.1650246787125739,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R11,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Medium),Medium,0.005221144494323952,0.004507543149980317,3.585658637643208,0.0161625110302764,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R12,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Low),Medium,4.113953151641717e-06,3.5516774853065363e-06,3.585658637643208,1.273510305331229e-05,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R13,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Low),High,0.0008011007417606153,0.0006916100799150119,4.418032383421711,0.0030555557297653997,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R14,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Medium),High,2.8061103591955937e-05,2.4225844623590885e-05,4.418032383421711,0.00010703056606276727,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R15,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Medium),High,0.2951149603374225,0.25478004283769695,4.418032383421711,1.1256264799065159,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R16,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS High),High,0.08151160077219956,0.07037098055878123,4.418032383421711,0.3109012709618351,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R17,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS High),High,2.822109091257153e-05,2.43639656336316e-05,4.418032383421711,0.00010764078915795806,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R18,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Medium),Very_High,0.00546427488926717,0.004717443632043152,1.0951340486148702,0.0051662331438718555,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R19,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS High),Very_High,0.31061834637075586,0.2681644993667248,1.0951340486148702,0.29367607388626116,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
0,all,R20,IF (RawFPcounts IS High) AND (Input IS High) AND (File IS High),Very_High,0.325082753803232,0.2806519799778555,1.0951340486148702,0.3073515390849284,2.5653761741488257,0.5637452474585122,1.0,0.28125,11.1
1,all,R1,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Low),Very_Low,0.0007048779520963353,0.00022339662911078796,-9.85488118437802,-0.002201547236877379,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R2,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Low),Low,0.0038791093620976383,0.0012294042576696687,12.111206781272152,0.014889569182413747,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R3,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Medium),Low,0.004807943237167817,0.0015237791293442335,12.111206781272152,0.018454804124474856,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R4,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Low),Low,0.00810410528587525,0.0025684301763718932,12.111206781272152,0.031106788969299304,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R5,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Low),Medium,0.005197961383563246,0.0016473873922181854,19.87422228721248,0.03274054322609551,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R6,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Medium),Medium,0.02645924385670492,0.008385715383534033,19.87422228721248,0.1666595715696526,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R7,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Low),Medium,0.04459879982395477,0.014134676100206111,19.87422228721248,0.28091569477324585,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R8,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Medium),Medium,0.055277765585714705,0.017519155564305795,19.87422228721248,0.34817959196926873,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R9,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Medium),High,0.03545507872226199,0.011236760985153433,28.935452461549584,0.32514076330770225,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R10,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Low),High,0.05976187253272627,0.01894030141452774,28.935452461549584,0.5480461911874878,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R11,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Medium),Medium,0.30420656137940705,0.09641203865638241,19.87422228721248,1.9161142874202663,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R12,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Low),Medium,0.016132803673050502,0.005112961680737976,19.87422228721248,0.10161613698898606,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R13,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Low),High,0.0887826177267926,0.02813783218046589,28.935452461549584,0.8141809054289308,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R14,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Medium),High,0.11004118384709874,0.03487529927938876,28.935452461549584,1.009132564381068,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R15,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Medium),High,0.40763325059277344,0.12919100934434255,28.935452461549584,3.7382003093428318,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
1,all,R16,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS High),High,0.037317653807052584,0.011827066007704475,28.935452461549584,0.34222150622554187,16.4498890823423,0.7677169851345398,0.5238095238095238,0.28125,21.1
