Dataset,LLM,Model,Fuzzification,MF Type,Rules,Inputs,Parameters,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2,Equations JSON,Equations TXT,Train Predictions,Test Predictions,Rule Contributions,Dominant Rules,Final Model Comparison,Final Prediction Comparison,Label Predicted Figure,Final Metrics Figure
desharnais,gpt,Sugeno V1 Label-Level,Quantile,triangular,20,3,20.0,1775.19943704911,1307.30775138354,55.85476120654837,0.493387010864079,2039.4670782048938,1381.7182666305182,34.76050353962639,-0.055475587388672976,2264.7018141205913,1618.9652557335653,63.35600878573231,-0.0008292741767216505,models/sugeno_label_equations_quantile\triangular\desharnais_gpt_label_equations.json,models/sugeno_label_equations_quantile\triangular\desharnais_gpt_label_equations.txt,reports/predictions/quantile\triangular\desharnais_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\triangular\desharnais_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\triangular\desharnais_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\triangular\desharnais_gpt_label_dominant_rules.csv,reports/results/quantile\triangular\desharnais_gpt_triangular_final_quantile_model_comparison.csv,reports/predictions/quantile\triangular\desharnais_gpt_triangular_final_quantile_model_comparison_test.csv,reports/figures/quantile\triangular\desharnais_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\triangular\desharnais_gpt_triangular_final_quantile_model_comparison_metrics.png
desharnais,gpt,Sugeno V2 Full Rule-Level,Quantile,triangular,20,3,80.0,1105.5857187140175,508.6919916514908,17.6197897083677,0.8034980530359856,5426.987674536721,3622.243549661384,93.85992634037557,-6.473644999377357,4346.079808364384,3024.526350593542,120.09496389174592,-3.134203457421568,,,,,,,,,,
desharnais,claude,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,claude,Sugeno V1 Label-Level,Quantile,triangular,20,3,20.0,1473.591472052476,1116.0651729920244,46.67622647017464,0.6509109578602648,1766.4594017797963,1494.5464678915812,46.85529565054335,0.20818793382068912,2250.122851564819,1758.7138590669722,66.41746034495871,-0.07247509062494113,models/sugeno_label_equations_quantile\triangular\desharnais_claude_label_equations.json,models/sugeno_label_equations_quantile\triangular\desharnais_claude_label_equations.txt,reports/predictions/quantile\triangular\desharnais_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\triangular\desharnais_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\triangular\desharnais_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\triangular\desharnais_claude_label_dominant_rules.csv,reports/results/quantile\triangular\desharnais_claude_triangular_final_quantile_model_comparison.csv,reports/predictions/quantile\triangular\desharnais_claude_triangular_final_quantile_model_comparison_test.csv,reports/figures/quantile\triangular\desharnais_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\triangular\desharnais_claude_triangular_final_quantile_model_comparison_metrics.png
desharnais,claude,Sugeno V2 Full Rule-Level,Quantile,triangular,20,3,80.0,396.1031487480735,191.98683148369147,6.614149778841043,0.97477689155753,13218.90629190048,8521.744773370638,240.14524461631507,-43.3410366433253,7721.117155460648,5115.293647933887,190.0804252002294,-15.178228425754844,,,,,,,,,,
albrecht,gemini,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,gemini,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
albrecht,gemini,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,2.7540285901150665,2.3764999464714918,33.342920958655185,0.8647015297220074,4.2268883190981015,3.6050428330120687,37.09213965749111,0.2513652229659119,7.4777916576609345,6.396925505865301,113.10090226690325,-2.96802736818971,models/sugeno_label_equations_quantile\trapezoidal\albrecht_gemini_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\albrecht_gemini_label_equations.txt,reports/predictions/quantile\trapezoidal\albrecht_gemini_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\albrecht_gemini_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_gemini_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_gemini_label_dominant_rules.csv,reports/results/quantile\trapezoidal\albrecht_gemini_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\albrecht_gemini_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\albrecht_gemini_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\albrecht_gemini_trapezoidal_final_quantile_model_comparison_metrics.png
albrecht,gemini,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,0.0006008606306735,0.000377178829191,0.0042387745428515,0.9999999935597386,13.207792564515032,11.1416877564651,100.42131719078526,-6.309521206039981,15.462538967436046,12.229632594827574,182.8663428771264,-31.465176475328,,,,,,,,,,
albrecht,gpt,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,gpt,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
albrecht,gpt,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,2.5408062186717992,1.9402535074033023,25.77771612421863,0.8848406818270447,5.82845039266589,4.188007865742137,40.424098294898776,-0.42342523310165503,6.39165814736769,5.235400457566169,90.23955709075834,-1.0874554104960874,models/sugeno_label_equations_quantile\trapezoidal\albrecht_gpt_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\albrecht_gpt_label_equations.txt,reports/predictions/quantile\trapezoidal\albrecht_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\albrecht_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_gpt_label_dominant_rules.csv,reports/results/quantile\trapezoidal\albrecht_gpt_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\albrecht_gpt_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\albrecht_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\albrecht_gpt_trapezoidal_final_quantile_model_comparison_metrics.png
albrecht,gpt,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,0.0005750637997426,0.00032766373298,0.0060965567000511,0.9999999941008688,14.328465832304856,9.470007755193372,90.52034706641297,-7.602562493448248,10.284497149455095,8.614200282150554,141.15509197504906,-18.25008504947065,,,,,,,,,,
albrecht,claude,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
albrecht,claude,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,2.5998467105611254,2.109767270999844,38.648854823533355,0.879426607070976,3.7928421774479366,3.188924362052552,27.037772836338707,0.3972211646387074,6.575387124926019,5.648256905809636,90.72013426381227,-0.8857548626118248,models/sugeno_label_equations_quantile\trapezoidal\albrecht_claude_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\albrecht_claude_label_equations.txt,reports/predictions/quantile\trapezoidal\albrecht_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\albrecht_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\albrecht_claude_label_dominant_rules.csv,reports/results/quantile\trapezoidal\albrecht_claude_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\albrecht_claude_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\albrecht_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\albrecht_claude_trapezoidal_final_quantile_model_comparison_metrics.png
albrecht,claude,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,0.0005341961835211,0.0003619672573195,0.0051517271234561,0.9999999949095338,22.55348051541492,12.062733051727529,110.44696018646974,-20.3135404359272,13.952111011265696,10.152275633540569,135.3691124027272,-35.1575559473851,,,,,,,,,,
desharnais,gemini,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,gemini,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gemini,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1814.3751290755497,1345.502144201408,57.14456048167465,0.47078007648025766,2540.0899391816242,1709.8659712497108,51.15777452011956,-0.6372423997735597,2520.604328713876,1755.486888084939,72.98331667298046,-0.2827844827164906,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gemini_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gemini_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_gemini_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_gemini_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gemini_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gemini_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_gemini_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_gemini_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,gemini,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,1291.4720631163282,571.0878510975988,14.801389715714745,0.7318658996034728,10387.258362868251,6442.809366699529,149.34668845434308,-26.378942039170475,5440.3014759131165,3766.3248649575207,182.7306336132486,-7.606950268514969,,,,,,,,,,
desharnais,gpt,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,gpt,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gpt,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1773.9332483127682,1300.0055963383247,55.18612266273772,0.49410945238668147,1589.8097923886392,1251.3018678767855,35.156713455370486,0.358635186883429,2135.7649846060053,1559.393067883432,62.91305371649222,0.11132418941261313,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gpt_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_gpt_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_gpt_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_gpt_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,gpt,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,1105.8463461790575,509.6904756367462,17.65108077251295,0.8034053965554611,4936.690130357591,3534.670934720474,106.82374001657372,-5.18424277485364,3371.189384247065,2553.354899331309,100.68470480681742,-1.6159662859092712,,,,,,,,,,
desharnais,claude,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,claude,Sugeno V1 Label-Level,Quantile,trapezoidal,20,3,20.0,1497.998664931087,1136.0609364905852,46.65868713413469,0.6392512207402945,1728.7183798500407,1450.320798647868,44.92008980833207,0.24166117147341382,2297.5946768817143,1694.0048949716795,64.01805417791081,-0.15720234418282258,models/sugeno_label_equations_quantile\trapezoidal\desharnais_claude_label_equations.json,models/sugeno_label_equations_quantile\trapezoidal\desharnais_claude_label_equations.txt,reports/predictions/quantile\trapezoidal\desharnais_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\trapezoidal\desharnais_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\trapezoidal\desharnais_claude_label_dominant_rules.csv,reports/results/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison.csv,reports/predictions/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison_test.csv,reports/figures/quantile\trapezoidal\desharnais_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\trapezoidal\desharnais_claude_trapezoidal_final_quantile_model_comparison_metrics.png
desharnais,claude,Sugeno V2 Full Rule-Level,Quantile,trapezoidal,20,3,80.0,397.3064100836146,193.90253325217228,6.6772753041428805,0.9746234159335598,8410.666707551803,5801.324790660524,209.79138201155905,-16.95046243151563,9242.152941892036,5739.82945539203,205.94291313857735,-25.5211239112622,,,,,,,,,,
albrecht,gemini,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,gemini,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
albrecht,gemini,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,3.2602599394044405,2.521789511756036,46.724160740717,0.8103903429608704,4.2795615249671,3.359583856355338,28.259501931362525,0.2325908021145835,6.109245231682212,5.038931223219284,89.31798582705896,-1.157963264751738,models/sugeno_label_equations_quantile\gaussian\albrecht_gemini_label_equations.json,models/sugeno_label_equations_quantile\gaussian\albrecht_gemini_label_equations.txt,reports/predictions/quantile\gaussian\albrecht_gemini_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_gemini_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gemini_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gemini_label_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_gemini_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\albrecht_gemini_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\albrecht_gemini_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\albrecht_gemini_gaussian_final_quantile_model_comparison_metrics.png
albrecht,gemini,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,0.0093492965408167,0.0050558050256676,0.0935261627037371,0.9999984407567688,23.92539077901256,15.93497385079514,148.84603082197953,-22.985376020094662,11.39323912165078,9.122074131407327,173.40248351683582,-29.2438746617708,,,,,,,,,,
albrecht,gpt,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,gpt,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
albrecht,gpt,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,3.1560427938781617,2.5175777529284527,44.42745263472899,0.8223186831898621,3.6866882557600937,3.1398986583957935,26.31449248190197,0.4304900942481743,5.930822091502762,4.95445430312227,86.84953525398873,-1.1682140581313483,models/sugeno_label_equations_quantile\gaussian\albrecht_gpt_label_equations.json,models/sugeno_label_equations_quantile\gaussian\albrecht_gpt_label_equations.txt,reports/predictions/quantile\gaussian\albrecht_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gpt_label_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_gpt_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\albrecht_gpt_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\albrecht_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\albrecht_gpt_gaussian_final_quantile_model_comparison_metrics.png
albrecht,gpt,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,0.0166429953212165,0.0093009124234585,0.1684865850292508,0.9999950589530604,27.75168728343785,17.463959267251816,162.00685093003983,-31.27061466408833,8.921359382753884,7.517591561918937,145.46746537081162,-19.227349164100254,,,,,,,,,,
albrecht,claude,Linear Regression,Baseline,,0,3,4.0,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,,,,,,,,,,,
albrecht,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,,,,,,,,,,,
