sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,4199.403410296126,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R2,Low,R2_OUT,0.0,0.0,-6151.337935038098,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R3,Low,R3_OUT,0.0,0.0,-28192.365002775237,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R4,Low,R4_OUT,0.0,0.0,-3002.3493787523093,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R5,Medium,R5_OUT,0.0,0.0,2346.0714443304637,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R6,Medium,R6_OUT,0.047769306007164,0.1338170357623071,5589.425437681751,747.9603436850078,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R7,Medium,R7_OUT,0.0,0.0,5805.556067443558,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R8,Medium,R8_OUT,0.0,0.0,11318.1822810327,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R9,High,R9_OUT,0.0,0.0,12231.570110519086,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R10,High,R10_OUT,0.0,0.0,-10026.080125907703,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R11,Medium,R11_OUT,0.3092054673095486,0.8661829642376929,-8196.820822031972,-7099.946556952897,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R12,Medium,R12_OUT,0.0,0.0,0.0,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R13,High,R13_OUT,0.0,0.0,101585.26828326684,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R14,High,R14_OUT,0.0,0.0,-5287.331686836682,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R15,High,R15_OUT,0.0,0.0,1574.689817295085,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R16,High,R16_OUT,0.0,0.0,1659.0701762594836,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R17,High,R17_OUT,0.0,0.0,-351971.14210038603,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R18,Very_High,R18_OUT,0.0,0.0,-10772.93489339533,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R19,Very_High,R19_OUT,0.0,0.0,1958.0377978989168,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
0,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6351.986213267883
1,all,R1,Very_Low,R1_OUT,0.0,0.0,8723.948379503554,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R2,Low,R2_OUT,0.0,0.0,-3633.7243386629825,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R3,Low,R3_OUT,0.0,0.0,-14982.61393702789,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R4,Low,R4_OUT,0.0,0.0,-18771.306387263678,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R5,Medium,R5_OUT,0.0,0.0,2526.092995312,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R6,Medium,R6_OUT,0.10730143356630023,0.1492429735010284,10595.764160992425,1581.3433499021387,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R7,Medium,R7_OUT,0.0,0.0,30748.019562924183,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R8,Medium,R8_OUT,0.0,0.0,5052.254863452542,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R9,High,R9_OUT,0.0,0.0,10620.075507221845,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R10,High,R10_OUT,0.5946422340878044,0.8270735276777392,4985.21800545672,4123.141842015672,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R11,Medium,R11_OUT,0.002602919619115085,0.0036203380591450377,-25360.491184401762,-91.81355143350191,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R12,Medium,R12_OUT,0.0,0.0,0.0,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R13,High,R13_OUT,0.0,0.0,104388.57013518877,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R14,High,R14_OUT,0.0,0.0,5014.343452063309,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R15,High,R15_OUT,0.014424839314986419,0.02006316076208729,1011.3578323792341,20.291034779020702,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R16,High,R16_OUT,0.0,0.0,1435.9319596965208,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R17,High,R17_OUT,0.0,0.0,-281831.06589428947,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R18,Very_High,R18_OUT,0.0,0.0,24927.45878923098,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R19,Very_High,R19_OUT,0.0,0.0,1694.6896475657172,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
1,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5632.962675263331
2,all,R1,Very_Low,R1_OUT,1.0,0.9845744895995822,700.7369111897985,689.9276866782836,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R2,Low,R2_OUT,0.0038659201394728076,0.003806286348154185,6988.328416866323,26.599579049536235,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R3,Low,R3_OUT,0.0038659201394728076,0.003806286348154185,44972.15073655514,171.17688339568198,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R4,Low,R4_OUT,0.007859513140454005,0.00773827613876371,14690.736888077412,113.68097872186529,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R5,Medium,R5_OUT,0.0,0.0,-217.24242106979216,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R6,Medium,R6_OUT,3.038425013613231e-05,2.9915557569648503e-05,-8071.4249525870455,-0.2414611778382152,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R7,Medium,R7_OUT,1.4945338524781453e-05,1.471479904992967e-05,19642.590982678532,0.2890367791300752,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R8,Medium,R8_OUT,3.038425013613231e-05,2.9915557569648503e-05,-12365.026129564369,-0.3699066510291909,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R9,High,R9_OUT,0.0,0.0,10409.828076478594,0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R10,High,R10_OUT,0.0,0.0,-21352.50040902269,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R11,Medium,R11_OUT,1.1746308452405329e-07,1.1565115649206234e-07,93538.20798011973,0.010817801929095901,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R12,Medium,R12_OUT,0.0,0.0,0.0,0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R13,High,R13_OUT,0.0,0.0,-128360.93362241308,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R14,High,R14_OUT,0.0,0.0,-66549.92900088547,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R15,High,R15_OUT,0.0,0.0,-3842.1002573286023,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R16,High,R16_OUT,0.0,0.0,1432.6018742072947,0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R17,High,R17_OUT,0.0,0.0,-327732.6242796383,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R18,Very_High,R18_OUT,0.0,0.0,-101547.79584553074,-0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R19,Very_High,R19_OUT,0.0,0.0,1690.7594743155016,0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
2,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.0330188679245283,1.0,0.0,805.0,1001.0736145975576
3,all,R1,Very_Low,R1_OUT,0.0,0.0,8317.502865601788,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R2,Low,R2_OUT,0.0,0.0,-3921.9893777195966,-0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R3,Low,R3_OUT,0.0,0.0,-20733.415655640674,-0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R4,Low,R4_OUT,0.0,0.0,-16777.277600113517,-0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R5,Medium,R5_OUT,0.0,0.0,2385.3368127960834,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R6,Medium,R6_OUT,0.09771231200141363,0.14680951403385495,10195.692266386692,1496.8246268669634,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R7,Medium,R7_OUT,0.0,0.0,27943.469303043454,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R8,Medium,R8_OUT,0.0,0.0,6287.389717717056,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R9,High,R9_OUT,0.0,0.0,10729.94412583329,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R10,High,R10_OUT,0.5415013162009948,0.8135878012896753,2996.498978656342,2437.915015611771,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R11,Medium,R11_OUT,0.004029238544775844,0.006053797526318492,-23535.486055345347,-142.47906726255303,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R12,Medium,R12_OUT,0.0,0.0,0.0,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R13,High,R13_OUT,0.0,0.0,108145.44728077263,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R14,High,R14_OUT,0.0,0.0,2604.1511505527887,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R15,High,R15_OUT,0.022329202232491803,0.033548887150151196,1160.9999453968753,38.95025614945147,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R16,High,R16_OUT,0.0,0.0,1452.342340274456,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R17,High,R17_OUT,0.0,0.0,-283576.65679087804,-0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R18,Very_High,R18_OUT,0.0,0.0,21629.81076864939,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R19,Very_High,R19_OUT,0.0,0.0,1714.0572101392313,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
3,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3789308176100629,0.2,0.1212121212121212,3829.0,3831.2108313656345
