sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,3583.060262753688,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R2,Low,R2_OUT,0.0,0.0,-28364.660189312795,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R3,Medium,R3_OUT,0.0,0.0,0.0,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R4,Low,R4_OUT,0.0,0.0,-6117.55827360777,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R5,Medium,R5_OUT,0.0,0.0,5936.834543924077,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R6,Medium,R6_OUT,0.0,0.0,-5936.4437994910895,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R7,Medium,R7_OUT,0.0,0.0,-12395.733238939058,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R8,High,R8_OUT,0.0,0.0,-32898.53719502705,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R9,Low,R9_OUT,0.0,0.0,-6109.273817374351,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R10,Medium,R10_OUT,0.0,0.0,11161.57792924401,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R11,Medium,R11_OUT,0.0,0.0,-192861.07253607534,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R12,Medium,R12_OUT,0.047769306007164,0.1338170357623071,5852.769497199041,783.2002651152243,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R13,Medium,R13_OUT,0.3092054673095486,0.8661829642376929,-8293.910482032006,-7184.043966448556,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R14,High,R14_OUT,0.0,0.0,-208941.7549974675,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R15,High,R15_OUT,0.0,0.0,-6333.468499766921,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R16,High,R16_OUT,0.0,0.0,-38826.91656964501,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R17,Medium,R17_OUT,0.0,0.0,-140202.42424303197,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R18,High,R18_OUT,0.0,0.0,202839.29357122487,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R19,High,R19_OUT,0.0,0.0,0.0,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
0,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-6400.843701333331
1,all,R1,Very_Low,R1_OUT,0.0,0.0,8223.453914284533,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R2,Low,R2_OUT,0.0,0.0,-14713.196997686005,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R3,Medium,R3_OUT,0.0,0.0,0.0,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R4,Low,R4_OUT,0.0,0.0,-3522.0434101776555,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R5,Medium,R5_OUT,0.0,0.0,30947.95564589409,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R6,Medium,R6_OUT,0.0,0.0,-5138.01616158041,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R7,Medium,R7_OUT,0.0,0.0,6941.35080922214,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R8,High,R8_OUT,0.0,0.0,-28473.817239209242,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R9,Low,R9_OUT,0.0,0.0,-21818.174461158324,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R10,Medium,R10_OUT,0.0,0.0,5168.522992469791,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R11,Medium,R11_OUT,0.0,0.0,-150936.6149021539,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R12,Medium,R12_OUT,0.10730143356630023,0.863042954018651,10606.60650481733,9153.957010030988,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R13,Medium,R13_OUT,0.002602919619115085,0.020935707590207943,-25618.551642490682,-536.3425060718263,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R14,High,R14_OUT,0.0,0.0,-172565.91294988475,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R15,High,R15_OUT,0.014424839314986419,0.116021338391141,-25203.73847891993,-2924.1714707845904,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R16,High,R16_OUT,0.0,0.0,-33604.85360868751,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R17,Medium,R17_OUT,0.0,0.0,-204723.04970611364,-0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R18,High,R18_OUT,0.0,0.0,230446.21981031785,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R19,High,R19_OUT,0.0,0.0,0.0,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
1,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3977987421383648,0.2,0.0909090909090909,5635.0,5693.443033174571
2,all,R1,Very_Low,R1_OUT,1.0,0.9845744895995822,650.8042462616598,640.7652585923145,0.0330188679245283,1.0,0.0,805.0,997.4297024308582
2,all,R2,Low,R2_OUT,0.0038659201394728076,0.003806286348154185,46064.988906899045,175.33653840420382,0.0330188679245283,1.0,0.0,805.0,997.4297024308582
2,all,R3,Medium,R3_OUT,0.0,0.0,0.0,0.0,0.0330188679245283,1.0,0.0,805.0,997.4297024308582
