sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,PointsAjust,TeamExp,Length,actual
0,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.0,5985.592795599754,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Very_Low,0.0,0.0,5985.592795599754,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.0,4945.980267436981,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Low,0.0,0.0,4945.980267436981,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Low),Low,0.0,0.0,4945.980267436981,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),Medium,0.0,0.0,5741.750470915323,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R7,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.0,4945.980267436981,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R8,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.0,4945.980267436981,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.0,5741.750470915323,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,5741.750470915323,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.0,3740.4131568767957,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.013888888888888909,0.36602407342712906,3740.4131568767957,1369.081259980472,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.006666666666666681,0.17569155524502206,3740.4131568767957,657.1590047906269,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R14,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Low),Medium,0.0,0.0,5741.750470915323,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R15,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,5741.750470915323,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R16,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS High),High,0.0,0.0,3740.4131568767957,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R17,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.0,3740.4131568767957,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS High),Very_High,0.0,0.0,6547.330465557112,0.0,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),Very_High,0.011749819233550238,0.3096516022485465,6547.330465557112,2027.3913691104815,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
0,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.005639913232104119,0.14863276907930245,6547.330465557112,973.147857173032,5026.779491054613,0.3773584905660377,0.4,0.3333333333333333,5152.0
1,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.05,6066.384336998946,303.31921684994734,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Very_Low,0.0,0.05,6066.384336998946,303.31921684994734,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.05,2465.100457346751,123.25502286733757,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Low,0.0,0.05,2465.100457346751,123.25502286733757,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Low),Low,0.0,0.05,2465.100457346751,123.25502286733757,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),Medium,0.0,0.05,7801.734054555154,390.0867027277577,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R7,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.05,2465.100457346751,123.25502286733757,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R8,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.05,2465.100457346751,123.25502286733757,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.05,7801.734054555154,390.0867027277577,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
1,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,7801.734054555154,390.0867027277577,4458.762063380713,0.3977987421383648,0.2,0.0909090909090909,5635.0
