sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,RawFPcounts,Input,File,actual
0,all,R1,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Low),Very_Low,0.0,0.0,-1.401590967691948,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R2,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Low),Low,0.0,0.0,4.6628975677977005,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R3,IF (RawFPcounts IS Low) AND (Input IS Low) AND (File IS Medium),Low,0.0,0.0,4.6628975677977005,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R4,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Low),Low,0.0,0.0,4.6628975677977005,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R5,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Low),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R6,IF (RawFPcounts IS Low) AND (Input IS Medium) AND (File IS Medium),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R7,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Low),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R8,IF (RawFPcounts IS Medium) AND (Input IS Low) AND (File IS Medium),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R9,IF (RawFPcounts IS Low) AND (Input IS High) AND (File IS Medium),High,0.0,0.0,10.143790737148834,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R10,IF (RawFPcounts IS Medium) AND (Input IS High) AND (File IS Low),High,0.0,0.0,10.143790737148834,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R11,IF (RawFPcounts IS Medium) AND (Input IS Medium) AND (File IS Medium),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R12,IF (RawFPcounts IS High) AND (Input IS Low) AND (File IS Low),Medium,0.0,0.0,-23.466594488365896,-0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
0,all,R13,IF (RawFPcounts IS High) AND (Input IS Medium) AND (File IS Low),High,0.0,0.0,10.143790737148834,0.0,10.212837725356287,0.5637452474585122,1.0,0.28125,11.1
