sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,PointsAjust,TeamExp,Length,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,14733.56518129897,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R2,Very_Low,R2_OUT,0.0,0.0,-24139.073078661255,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R3,Low,R3_OUT,0.0,0.0,-30520.799871339055,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R4,Low,R4_OUT,0.0,0.0,-6706.361375815159,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R5,Low,R5_OUT,0.0,0.0,4219.216612398532,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R6,Medium,R6_OUT,0.0,0.0,-35729.37782315515,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R7,Low,R7_OUT,0.0,0.0,-39238.62244865293,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R8,Low,R8_OUT,0.0,0.0,10896.634468674163,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R9,Medium,R9_OUT,0.0,0.0,-10910.575106544224,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R10,Medium,R10_OUT,0.0,0.0,-12063.698695635372,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R11,High,R11_OUT,0.0,0.0,20719.188995622062,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R12,High,R12_OUT,0.013888888888888909,0.36602407342712906,16060.470090649149,5878.518683733974,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R13,High,R13_OUT,0.006666666666666681,0.17569155524502206,-7460.974656280443,-1310.8302410056049,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R14,Medium,R14_OUT,0.0,0.0,-20022.57425022752,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R15,Medium,R15_OUT,0.0,0.0,-7436.4467231917915,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R16,High,R16_OUT,0.0,0.0,23046.42047115328,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R17,High,R17_OUT,0.0,0.0,-8603.500910211194,-0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R18,Very_High,R18_OUT,0.0,0.0,11249.464798024295,0.0,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R19,Very_High,R19_OUT,0.011749819233550238,0.3096516022485465,-16847.008501409433,-5216.703175556315,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
0,all,R20,Very_High,R20_OUT,0.005639913232104119,0.14863276907930245,-8192.378485774665,-1217.6558996863912,0.3773584905660377,0.4,0.3333333333333333,5152.0,-1866.6706325143386
1,all,R1,Very_Low,R1_OUT,0.0,0.05,14693.329814888517,734.6664907444259,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R2,Very_Low,R2_OUT,0.0,0.05,1993.8066087854459,99.6903304392723,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R3,Low,R3_OUT,0.0,0.05,-17398.23888762543,-869.9119443812715,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R4,Low,R4_OUT,0.0,0.05,22896.774422458016,1144.8387211229008,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R5,Low,R5_OUT,0.0,0.05,378.2648940328211,18.913244701641055,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R6,Medium,R6_OUT,0.0,0.05,-65156.371120284835,-3257.818556014242,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R7,Low,R7_OUT,0.0,0.05,-10288.186062739307,-514.4093031369654,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R8,Low,R8_OUT,0.0,0.05,12222.22596112917,611.1112980564585,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R9,Medium,R9_OUT,0.0,0.05,2576.944081904867,128.84720409524334,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R10,Medium,R10_OUT,0.0,0.05,10822.2408492622,541.11204246311,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
1,all,R11,High,R11_OUT,0.0,0.05,44236.9016674884,2211.84508337442,0.3977987421383648,0.2,0.0909090909090909,5635.0,5515.858302495082
