sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,RawFPcounts,Input,File,actual,predicted
0,all,R1,Very_Low,R1_OUT,0.0,0.0,-0.6720572314879257,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R2,Low,R2_OUT,0.0,0.0,-21.094876361090343,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R3,Low,R3_OUT,0.0,0.0,5.137831211895523,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R4,Low,R4_OUT,0.0,0.0,19.744916069637103,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R5,Medium,R5_OUT,0.0,0.0,69.55250486330026,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R6,Medium,R6_OUT,0.0,0.0,-8.854294447920907,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R7,Medium,R7_OUT,0.0,0.0,66.89334264747356,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R8,Medium,R8_OUT,0.0,0.0,34.11183208991794,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R9,High,R9_OUT,0.0,0.0,-8.854294447854382,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R10,High,R10_OUT,0.0,0.0,21.42078356521358,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R11,Medium,R11_OUT,0.0,0.0,8.286167797431593,0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R12,Medium,R12_OUT,0.0,0.0,-8.08825748811013,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R13,High,R13_OUT,0.0,0.0,-3.176077659300508,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R14,High,R14_OUT,0.0,0.0,-9.974323969249268,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R15,High,R15_OUT,0.257440941947984,0.841533921913269,-8.854294447727671,-7.45118913237115,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R16,High,R16_OUT,0.0,0.0,-8.85429444794595,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R17,High,R17_OUT,0.0,0.0,-15.686952651806816,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R18,Very_High,R18_OUT,0.0,0.0,-18.82794651029312,-0.0,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
0,all,R19,Very_High,R19_OUT,0.03432545892639787,0.11220452292176922,-8.854294447760985,-0.9934918843198913,0.5637452474585122,1.0,0.28125,11.1,-9.197899166272341
